-1498,-1430.55,-1359.15,0.257859195888542,67.45,138.85
-1298,-1244.75,-1138.85,0.379695914803306,53.25,159.15
-1098,-1056.05,-927.95,0.46783231638877,41.9500000000001,170.05
-898,-869.05,-713.85,0.577992323552375,28.95,184.15
,,,1.68337975063299,,
